dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	source_method	pilot_score	pilot_score_percentile	spatial_null_p	label_null_p	fake_lr_null_p	null_support_mean	dataset_recurrence_n	dataset_recurrence_fraction	recurrence_support	annotation_quality	spatiallr_trust_score_pilot	confidence_tier_pilot	notes	method_support_count	stdlib_supported	commot_supported	method_consistency_support	commot_mean_score	spatiallr_trust_score_pilot_v2	confidence_tier_pilot_v2	notes_v2	tri_method_support_count	commot_supported_v3	liana_supported	external_method_support_count	external_method_support_fraction	liana_lr_means	liana_cellphone_pvals	spatiallr_trust_score_pilot_v3	confidence_tier_pilot_v3	notes_v3
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	immune	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	0.33025886	0.44010417	0.66666667	1	0.33663366	0.33223322	6	0.33333333	0.66666667	0.5	0.43747078	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.34890891	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.348909	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	stroma_fibroblast	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	0.19563657	0.36908144	1	1	0.0099009901	0.330033	2	0.11111111	0.22222222	0.5	0.33327723	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.27070875	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.270709	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	endothelial	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	0.019367669	0.1032197	0.019607843	0.16129032	0.0099009901	0.93640028	7	0.38888889	0.77777778	0.5	0.69439964	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0003248417733314733	0.75670973	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.65671	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	2.0749942	0.67234848	0.019607843	0.93548387	0.0099009901	0.67833577	15	0.83333333	1	0.5	0.72363758	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00264736149216502	0.77218658	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.44592163490228387	1.0	0.772187	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	5.1831176	0.75473485	1	1	0.0099009901	0.330033	4	0.22222222	0.44444444	0.5	0.45485236	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.900332776421958e-06	0.56189009	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.6773048761545073	1.0	0.56189	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	1.3920482	0.63304924	1	1	0.0099009901	0.330033	2	0.11111111	0.22222222	0.5	0.38607079	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.511559614431526e-06	0.51030392	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.4621195495837035	1.0	0.510304	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	endothelial	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.12625055	0.30350379	0.078431373	0.74193548	0.0099009901	0.72324405	5	0.27777778	0.55555556	0.5	0.58343389	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.46815652	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.26829533476892836	1.0	0.568157	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	18.66514	0.83262311	1	1	0.0099009901	0.330033	4	0.22222222	0.44444444	0.5	0.47043001	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.256141695568796e-05	0.57357333	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.9536179078850143	1.0	0.573573	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	immune	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	175.7886	0.93229167	0.019607843	0.032258065	0.0099009901	0.97941103	14	0.77777778	1	0.5	0.92616385	high_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0014082446486935215	0.93160816	high_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	1.1888964365366357	0.0	0.931608	high_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	29.607405	0.85606061	1	1	0.0099009901	0.330033	1	0.055555556	0.11111111	0.5	0.40845085	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.4055430019833118e-06	0.52708896	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.9734683136188043	1.0	0.527089	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	endothelial	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	3.6303018	0.72537879	0.66666667	1	0.0099009901	0.44114411	9	0.5	1	0.5	0.61564781	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.4347445831812216e-05	0.68526446	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.768409496048455	1.0	0.685264	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	8.7476528	0.7890625	1	1	0.099009901	0.30033003	4	0.22222222	0.44444444	0.5	0.44686641	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.0931344775558445e-06	0.55515805	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.963780168453739	1.0	0.555158	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	51.665117	0.88233902	1	1	0.059405941	0.31353135	6	0.33333333	0.66666667	0.5	0.51656681	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.263718236330401e-06	0.60776339	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	1.2040016099354327	0.0	0.607763	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	20.031562	0.83688447	0.019607843	1	0.069306931	0.63702841	17	0.94444444	1	0.5	0.7358911	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00012190910078745208	0.78034403	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.9894925584190454	1.0	0.780344	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	endothelial	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	1.7627262	0.65625	1	1	0.079207921	0.30693069	2	0.11111111	0.22222222	0.5	0.37915979	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.30454311	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.7837127585373668	1.0	0.404543	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.66101914	0.54569129	0.078431373	0.74193548	0.0099009901	0.72324405	4	0.22222222	0.44444444	0.5	0.60964917	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.48781798	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.7681428525669087	1.0	0.587818	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	immune	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	5.2781691	0.75710227	0.74509804	1	0.0099009901	0.41500032	7	0.38888889	0.77777778	0.5	0.56447617	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.1746964342002576e-10	0.64623214	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	1.0000253376572947	0.95	0.646232	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	1.468684	0.63967803	1	1	0.0099009901	0.330033	2	0.11111111	0.22222222	0.5	0.38739655	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	5.3000123056708875e-06	0.51129824	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.7848339707833861	1.0	0.511298	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	endothelial	endothelial	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.23241203	0.39109848	0.019607843	0.16129032	0.0099009901	0.93640028	9	0.5	1	0.5	0.79641984	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0029171942081148345	0.83322488	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.596564132886375	1.0	0.833225	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.028605435	0.13802083	0.019607843	0.90322581	1	0.35905545	15	0.83333333	1	0.5	0.45713189	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00010342640036188341	0.5643253	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.464325	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	immune	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.098806253	0.27059659	1	1	0.89108911	0.03630363	3	0.16666667	0.33333333	0.5	0.1889378	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.2356408995263787e-10	0.35511094	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.0924639004053039	0.99	0.355111	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.0340221	0.15577652	1	1	0.98019802	0.00660066	1	0.055555556	0.11111111	0.5	0.10667786	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.092673408	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.0746634746934235	1.0	0.192673	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	tumor_like	endothelial	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.0066717771	0.046875	0.019607843	0.74193548	0.93069307	0.4359212	4	0.22222222	0.44444444	0.5	0.36622449	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.2980664	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.298066	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.10492932	0.27746212	1	1	0.91089109	0.02970297	5	0.27777778	0.55555556	0.5	0.23145502	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.18683384	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.186834	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	immune	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	1.3665264	0.63162879	0.019607843	0.032258065	0.35643564	0.86389948	13	0.72222222	1	0.5	0.8082755	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	7.270540807851198e-05	0.84030411	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.2037106775533459	0.0	0.840304	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.29508092	0.42424242	1	1	0.8019802	0.0660066	2	0.11111111	0.22222222	0.5	0.21229623	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.8007172699589973e-07	0.37337234	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.1858650942832305	0.0	0.373372	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	immune	endothelial	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.078232088	0.24147727	0.66666667	0.96774194	0.58415842	0.26047766	5	0.27777778	0.55555556	0.5	0.33964539	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.27374599	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.273746	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.023344648	0.12026515	1	1	0.9009901	0.0330033	2	0.11111111	0.22222222	0.5	0.13499912	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.11457443	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.114574	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	immune	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.19065795	0.36363636	1	1	0.37623762	0.20792079	0	0	0	0.5	0.22668767	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.2447792865069975e-07	0.38771377	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.1138433718464261	1.0	0.387714	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.094773254	0.26680871	0.019607843	1	0.76237624	0.40600531	17	0.94444444	1	0.5	0.5063644	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	5.944687717034891e-06	0.60242343	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.0961067200507158	1.0	0.602423	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stroma_fibroblast	endothelial	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.018032554	0.098011364	1	1	0.4950495	0.16831683	2	0.11111111	0.22222222	0.5	0.19820513	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.16536177	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	1	0	0	0	0.0	0.0	1.0	0.165362	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
